smiles,pkb
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,7.75
N#CCCN,7.75
CC(C#N)CN,7.75
Cc1ccccc1Nc1c2ccccc2nc2ccccc12,7.76
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)cc(OC2CCOCC2)c1,7.76
CNC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.77
CNC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.77
O=S(=O)(O)CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.77
CCNCC(=O)c1ccc(O)cc1,7.77
COCc1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)C2,7.79
O=C(c1ccccc1)N1CCNCC1,7.79
c1ccc2c(c1)C1CCN2CC1,7.79
CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(CCC(=O)N=O)cc2)C1,7.8
C[C@H]1NC(=NCC(F)F)Nc2c(Cl)ccc(Cl)c21,7.8
C[C@@H]1NC(=NCC(F)F)Nc2c(Cl)ccc(Cl)c21,7.8
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)COC3F)c2)cn1,7.8
Cc1[nH]c2ccccc2c1C1CCCN(Cc2ccc(CCC(=O)N=O)cc2)C1,7.8
Cc1ccc(NC(=O)CN2CCCCC2)c(C)c1,7.8
Cc1coc(C2CC3C(C)SC(N)=NC3(c3ccc(F)cc3F)CO2)n1,7.8
CC1SC(N)=NC2(c3ccc(F)cc3F)COC(c3cnn(C)c3)CC12,7.8
CC(C)C12CNC(C(=O)[O-])C1CC(=O)O2,7.8
C=CCC(C)(CN(CC)CC)OC(=O)c1ccccc1,7.8
CCCCCCCCCCCCN(CC(C)O)CC(C)O,7.8
Nc1nc(N)nc([S-])n1,7.8
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)CC4)no2)cc1C#N,7.805
Cc1ccccc1NC(=O)CN,7.81
CC(c1ccccc1)N1CC(O[Si](C)(C)C)C1,7.82
CCCCNN,7.82
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,7.83
Cc1cc(C)nc(N)c1,7.84
CCOc1ccccc1Nc1c2ccccc2nc2ccccc12,7.85
Brc1cccc(Br)c1NC1=NCCN1,7.85
O=C(CN1CCCCC1)Nc1ccccc1,7.85
CC(N)CC#N,7.85
N#CC1CN2CCC1CC2,7.85
CN1CC1,7.86
CC1N(C)CCOC1(O)c1ccccc1,7.88
Cc1nc(CO)[nH]c1C,7.88
CN(C)C=Nc1cccc(O)c1,7.88
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)COC1F,7.9
Cc1ncc(C2CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)[nH]1,7.9
Cc1nc(C2CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)c[nH]1,7.9
Cn1cc(-c2noc(C3=CCCNC3)n2)c2ccccc21,7.9
CC(O)CN(CCN1CCOCC1)CC(C)O,7.9
CC(CN(C)C)C(C#N)(c1ccccc1)c1ccccc1,7.9
CCN(CC)c1ccc(C(O)(c2ccccc2)c2ccc(N(CC)CC)cc2)cc1,7.9
C=CC(=O)OCCN(C)C,7.9
CCN1CC1,7.91
CCC1=NCCC1,7.91
CCCNN,7.92
O=[N+]([O-])c1ccc([O-])c(CN2CCOCC2)c1,7.92
Clc1cccc(Br)c1NC1=NCCN1,7.93
CC(=O)N1CCNCC1,7.94
COc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.94
COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.94
C1CC2CC1NN2,7.94
CCN(CC)CC(=O)Nc1ccc(C)cc1C,7.95
CCNN,7.95
CC(C=C(c1cccs1)c1cccs1)N1CCCCCC1,7.96
C=C(C)C(=O)OC(C)CN(C)C,7.96
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,7.97
CN(C)C=Nc1cccc(Cl)c1,7.97
Cc1cc(NCc2ccccc2)nc(N)n1,7.98
O=[N+]([O-])c1cc(CN2CCOCC2)c([O-])c2ccccc12,7.98
CCN(CC)CC(=O)NC1c2ccccc2-c2ccccc21,7.98
CNCC(=O)Nc1c(C)cccc1C,7.99
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCN1CCOCC1,7.99
CN(C)Cc1cccnc1,8
COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(N4CC(C)NC(C)C4)cc(=O)oc3c2C)OC1(C)C,8
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)CC5(C)COC5)cc4)C3)o2)cc1,8
CN1CCN(c2nc3c(=O)c4cc(F)ccc4[nH]c3s2)CC1,8
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,8
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(COC4)C3)cc2)C1,8
CC1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)COC1C(F)(F)F,8
Oc1onc2c1CCN(Cc1ccccc1)CC2,8
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,8
C=C(C)C(N)O,8
CCN(CC)CC(=O)Nc1c(C)cccc1C,8.01
CCCNCC(=O)Nc1c(C)cccc1C,8.01
Fc1cccc(Cl)c1NC1=NCCN1,8.01
CCN(CC)CC(=O)Nc1cc(C)cc(C)c1,8.01
CN(C)Cc1cccc(O)c1O,8.01
CC(N)C(N)=O,8.02
CCc1cccc(CN(C)C)c1O,8.02
CCN(c1ccccc1)C(C)(C)C,8.02
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,8.03
c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,8.03
CCCCNCC(=O)Nc1c(C)cccc1C,8.04
Nc1ccc2cc3ccccc3nc2c1,8.04
Cc1nc2c3c(ccn2c1C)CCC(c1ccccc1)C3,8.05
NCC(N)=O,8.05
CCN(CC)CC(=O)Nc1ccc([N+](=O)[O-])cc1,8.05
NCC(=O)c1ccc(O)cc1,8.05
Clc1cccc(Cl)c1NC1=NCCN1,8.055
CC(O)CN(CC(C)O)CC(C)O,8.06
CCNCC(=O)Nc1c(C)cccc1C,8.06
NC(CO)(CO)CO,8.069
CCN(CC)CC(=O)NCc1ccccc1,8.07
N#CC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,8.07
CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,8.07
C[Si](C)(C)OC1CN(Cc2ccccc2)C1,8.08
CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5,8.08
CN(C)C=Nc1cccc(Br)c1,8.08
CCn1ccnc1C,8.09
Cn1c(=O)c2c(nc3n(CCCN4CCN(c5ccccc5)CC4)ccn23)n(C)c1=O,8.09
CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,8.1
Cc1nc2c(N)cccc2[nH]1,8.1
Nc1cc(CO)nc(N2CCc3ccccc3C2)c1,8.1
CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2O1,8.1
CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1F,8.1
CC(C)Nc1ncc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)CC4)no2)cc1C#N,8.1
C1CCC(NC2CCCCO2)OC1,8.1
C=CCC(C)(CN(CC)CC)OC(=O)CC(C)C,8.1
CCCCCCCCN(CC(C)O)CC(O)CC,8.1
CN1CCC23c4c5ccc(OC6OC(C(=O)[O-])C(O)C(O)C6O)c4OC2C(O)C=CC3C1C5,8.1
NCc1ccc(C=O)o1,8.1
CN(C)C=Nc1ccc(Br)cc1,8.1
CCN(CC)CCSC1CCCCC1,8.11
Nc1ccc2nc3cc(N)ccc3cc2c1,8.11
CCN(CC)C(C)C(=O)Nc1c(C)cccc1C,8.11
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCN1CCN(c2cccc(Cl)c2)CC1,8.12
Nc1nc(N)c2ccccc2n1,8.12
NCC(=O)Nc1ccccc1,8.12
CC(Cl)CN(C)C,8.12
COCCc1ncc(C)[nH]1,8.13
COCCc1nc(C)c[nH]1,8.13
COC(=O)C1C(O)CC2CCC1N2C,8.15
C#CCN,8.15
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,8.15
N=C1Cc2ccccc2N1,8.15
Cc1noc(C2=CC(C)CNC2)n1,8.17
Cc1cccc(CN(C)C)c1O,8.18
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,8.18
COc1ccccc1N1CCN(CCCn2ccn3c4c(=O)n(C)c(=O)n(C)c4nc23)CC1,8.19
Cc1nc[nH]c1C,8.19
CCC1CN1CC,8.19
CCCn1ccnc1C,8.2
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,8.2
Cc1ncc(C2CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)n1C,8.2
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,8.2
Cc1noc(C2=CCC(C)NC2)n1,8.2
Nc1cc(-c2ccccc2)nc2ccccc12,8.2
N=C(Nc1ccccc1)Nc1nc(N)nc(N)n1,8.2
C#CC(C)(C)NC(C)(C)C=C,8.2
C#CC(CC)(CC)N(CC)C(C)C,8.2
CC1CCN(C(C)C=C(c2cccs2)c2cccs2)CC1,8.2
Cn1c2c(sc1=NN)CCCC2,8.2
CN1C2CC3CC1C(O3)C2O,8.2
CCN(CC)CC(=O)NC1CCCCC1,8.21
CC1CN1,8.22
O=C([O-])C(CO)NCc1ccccc1O,8.22
CCOC(=O)CC(NC)c1ccccc1,8.23
CC(C)CN(CCS)CC(C)C,8.23
Cc1noc(C2=CCCNC2)n1,8.24
Cc1ccc(CN2CC(O[Si](C)(C)C)C2)cc1,8.24
Fc1cccc(F)c1NC1=NCCN1,8.253333
CCC(=O)OC(C)CN(C)C,8.26
NCC#CC#CCCC(=O)[O-],8.26
CN(C)Cc1ccc(O)c(O)c1O,8.26
NC(CC(=O)[O-])C(=O)NC(CC(=O)[O-])C(=O)[O-],8.26
C=C(C)C(=O)OCCN(C)CCCC,8.27
CC(=O)SCCN(C)C,8.27
CCCC(=O)OC(C)CN(C)C,8.27
CNCC(=O)NC,8.28
CC1CCCN(C(C)C=C(c2cccs2)c2cccs2)C1,8.28
CCOC(=O)N1CCNCC1,8.28
CN(C)C=Nc1ccc(O)cc1,8.28
Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,8.29
COc1ccc(-c2cc3ccncc3[nH]2)c(OC)c1,8.29
CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,8.29
CCCCNCCC#N,8.3
CCN(CC)CCNc1nc2c(=O)c3cc(F)ccc3[nH]c2s1,8.3
COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(N4CCNC(C)C4)cc(=O)oc3c2C)OC1(C)C,8.3
Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,8.3
OCCCNc1c2ccccc2nc2c1[nH]c1ccccc12,8.3
OCCNc1c2ccccc2nc2c1[nH]c1ccccc12,8.3
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,8.3
COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(N4CCNCC4)cc(=O)oc3c2C)OC1(C)C,8.3
COc1ccc(O)c(CNC(CO)C(=O)[O-])c1,8.3
CCCN(CCC)Cc1ccccc1O,8.3
CCCCCCCCN(CCO)CC(O)CC,8.3
CCCCCCCCN(CC(C)O)CC(C)O,8.3
NCc1cccc(O)c1O,8.3
CCN(CC)C(C)(C)C=O,8.3
CN(C)CCC(C#N)(c1ccccc1)c1ccccc1,8.31
CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,8.31
NCC(=O)NCC(=O)[O-],8.31
CC(C)N1C2CCCC21,8.31
CCCC(=O)OCCN(C)C,8.31
CCOC(=O)CC(N)c1ccccc1,8.32
CCNCC#CCNCC,8.32
CCCC(=O)SCCN(C)C,8.32
C#CCCN(C)C,8.33
Clc1ccc(Cl)c(NC2=NCCN2)c1,8.333333
NCc1ccc(Cl)cc1[N+](=O)[O-],8.34
CNCC(N)=O,8.35
Cn1c(=O)c2c(nc3n(CCCN4CCN(c5cccc(Cl)c5)CC4)ccn23)n(C)c1=O,8.35
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCF,8.35
C=C1C2CC3C4N5CC6(C)CC(OC(C)=O)C(OC(C)=O)C47C6C5CC3(C1OC(C)=O)C7(O)C2,8.35
NCc1ccc(S(N)(=O)=O)cc1,8.35
CC1=C(CC(C)NCC(O)c2ccc([N+](=O)[O-])cc2)CCC1(C)C,8.36
CCCCCCCCCCCC[NH2+]CCCN,8.37
CCCCSCCN,8.37
Cc1cnc(C)[nH]1,8.39
Cc1c[nH]c(C)n1,8.39
NC(CO)c1ccccc1,8.4
CCOC(C1CC(C)C2C(O1)C(O)C1(C)C3CCC4C(C)(C)C(OC5CN(C6CN(CCO)C6)CCO5)CCC45CC35CCC21C)C(C)(C)O,8.4
CCN(CC)CCNc1nc2c(=O)c3cc(C)ccc3[nH]c2s1,8.4
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCN(C)CC5)c(F)c4)C3)o2)cc1,8.4
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCCO6)C5)cc4)C3)o2)cc1,8.4
CN1CCN(Cc2ccc(OC3CN(C(=O)c4nnc(-c5ccccc5)o4)C3)cc2F)CC1,8.4
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCCO4)C3)cc2)C1,8.4
N#Cc1ccc(-c2ccc(CC(C#N)NC(=O)C3CCCCN3)cc2)cc1,8.4
c1ccc2c3c([nH]c2c1)CNCC3,8.4
CC1=CC(C)=NC1=Cc1[nH]c(C)cc1C,8.4
O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccccc1,8.4
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCCN1CCOCC1,8.4
CC(=NO)C(CN(C)C)=NO,8.4
COc1cccc(CN(C)C)c1O,8.42
COC1CC=C2CCN3CCC(CO)C(=CCO)C23C1,8.42
COc1ccccc1N1CCN(CCCn2c(-c3ccccc3)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)CC1,8.44
COC(=O)C1CCCN(C)C1,8.45
Nc1ncc[nH]1,8.46
CC(C=C(c1cccs1)c1cccs1)N1CCCCC1,8.46
NC(Cc1c[nH]c(=S)[nH]1)C(=O)[O-],8.47
NCCC[n+]1ccc2c([N+](=O)[O-])cccc2c1,8.48
COc1ccc(-c2cc3cnccc3[nH]2)c(OC)c1,8.49
NCCCl,8.49
C[C@H]1NC(=NCC(F)F)Nc2ccc(Cl)c(Cl)c21,8.5
C[C@@H]1NC(=NCC(F)F)Nc2ccc(Cl)c(Cl)c21,8.5
CCCCCCN(CC(C)O)CC(C)O,8.5
CCc1ncc(C)[nH]1,8.5
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C(N)=O)cc21,8.5
FC1(F)CCNCC1,8.5
Nc1ccnc(N2CCc3ccccc3C2)c1,8.5
CN(Cc1ccc(OC2CN(C(=O)c3nnc(-c4ccccc4)o3)C2)cc1)CC1(C)COC1,8.5
c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,8.5
C=CCC(C)(CN(CC)CC)OC(=O)CCC,8.5
Cc1ccc(C(OCCN(C)C)c2ccccc2)cc1,8.5
CC=C1CN2C3CC45c6ccccc6N(C)C4C2CC1C3C5O,8.5
NCCBr,8.5
NCc1ccc([N+](=O)[O-])cc1,8.5
NCC(=O)Nc1ccc([N+](=O)[O-])cc1,8.5
CC1=C(CC(C)NCC(O)c2ccc(F)cc2)CCC1(C)C,8.51
CC(C)Cc1ccc(O)c(CN(C)C)c1,8.51
C=C(C)C(=O)NC(C)CN(C)C,8.51
CN(CCO)CCO,8.52
CCN(CC)CCCNc1c2ccccc2[nH+]c2ccccc12,8.53
NCc1ccccc1S(N)(=O)=O,8.53
Cn1ccnc1N,8.54
CC(Cl)CN,8.54
CC1=C(CC(C)NCC(O)c2ccc(Cl)cc2)CCC1(C)C,8.55
Clc1cccc(NC2=NCCN2)c1Cl,8.55
CCCCNCC(=O)c1ccc(O)cc1,8.55
CN(C)Cc1cc(C(C)(C)C)ccc1O,8.55
CCN(CC)CC1CO1,8.55
C=CC(=O)OCCN(CC)CC,8.55
COc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,8.57
Cc1ccc2c(c1)c1c3n2CCN=C3CCC1,8.57
CN(C)c1noc(C2=CCCNC2)n1,8.58
CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,8.58
NCc1ccccc1[N+](=O)[O-],8.59
Cc1[nH]c2ccccc2c1CCNCc1ccc(CCC(=O)N=O)cc1,8.6
CCNC(=O)C1CCCCN1,8.6
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(F)c4)C3)o2)cc1,8.6
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCOC6)C5)cc4)C3)o2)cc1,8.6
Nc1cccc2[nH]c(Cc3ccccc3)nc12,8.6
c1ccc(CNc2ccnc(N3CCc4ccccc4C3)c2)cc1,8.6
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCOC4)C3)cc2)C1,8.6
CN1CCN(c2nc3c(=O)c4ccccc4[nH]c3s2)CC1,8.6
COc1cccc(N=CN(C)C)c1,8.6
CCCCCCN(CC(O)CC)CC(O)CC,8.6
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,8.6
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,8.6
Nc1cc(C=Cc2ccccc2)nc(C=Cc2ccccc2)c1,8.6
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,8.6
CCOC(=O)CCN(C)C,8.6
NCc1ccc(O)c(O)c1,8.6
CN(C)Cc1ccccc1O,8.6
CC(=O)C1(c2cccc(O)c2)CCN(C)CC1,8.61
CCN(CC)Cc1cc(OC)ccc1O,8.62
CC(CC(O)(c1ccccc1)c1ccccc1)N1CCCCC1,8.62
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,8.62
Cc1cccc(C)c1CNc1nccc2cc[nH]c12,8.63
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,8.63
CC1(C)CN1,8.64
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,8.64
C=C(C)C(=O)OC(C)CN(CC)CC,8.65
CCCCCNCc1ccccc1O,8.65
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,8.65
Cc1ccc(C(C)C)c(OCCN(C)C)c1,8.66
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,8.66
Oc1ccccc1CNC1CCCCC1,8.67
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,8.67
Cc1ccc(O)c(CN(C)C)c1,8.68
COc1cccc2c1CN(C1CC3CCC(C1)N3Cc1ccccc1)C2=O,8.68
CCN1CC(O[Si](C)(C)C)C1,8.68
CC(O)CN(C)CCO,8.69
COC1CC=C2CCN3CCC(CO)=C(CCO)C23C1,8.69
CC(N)C(O)c1ccc(O)cc1,8.69
c1cncc(C2CCCCN2)c1,8.7
COc1ccc2nc(-c3ccccc3)cc(N)c2c1,8.7
CC(O)CN(C)CC(C)O,8.7
CCC(O)CN(C)CCO,8.7
COc1cc(C#N)cc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,8.7
COc1ccc(C2CN2)cc1,8.7
Cc1cnc(N2CCc3ccccc3C2)cc1N,8.7
FC(Cc1c[nH]c2ccc(-n3cnnc3)cc12)CN1CCC(Cc2ccccc2)CC1,8.7
C1=CN2CC(c3ccccc3)N=C2S1,8.7
C=C(C)C(=O)OCCN,8.7
CC(C)(C)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,8.7
COc1ccc(O)c(CN(C)C)c1,8.7
CN1CCC(NNc2ccccc2)CC1,8.7
CCN1CCCC1CNS(=O)(=O)c1ccc(OC)c(OC)c1OC,8.7
COc1ccc([N+](=O)[O-])cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,8.7
COc1cccc(CN)c1O,8.7
CC(=O)NNC1CCN(C)CC1,8.7
C#CC(C)(C)N(C)C(C)C,8.7
Clc1ccc(NC2=NCCN2)c(Cl)c1,8.703333
CC1=C(CC(C)NCC(O)c2ccc(C)cc2)CCC1(C)C,8.71
Cc1cccc(C)c1CNc1nccc2c(C)c[nH]c12,8.71
Cc1cccc(C)c1NC(=O)CC(C)N,8.71
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,8.71
O=C1c2ccccc2CN1C1CC2CCC(C1)N2Cc1ccccc1,8.71
C=CCN(C)C,8.72
COc1ccc([N+](=O)[O-])c(CN)c1,8.72
CC(C)CSCCN,8.73
COc1c(Br)cccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,8.73
C=CCN(CC=C)CCCNC(=O)CN=O,8.74
CC1CN(C(=O)C2CN(C(C)(C)C)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccc(F)cc1,8.74
CCN(CC)CC(=O)N(C)c1ccccc1C,8.74
CN(C)CCc1ccccn1,8.75
Cc1cccc(C)c1NC(=O)CCN,8.75
CN(C)CCOC(C)(c1ccccc1)c1ccccc1,8.75
C=C(C)C(=O)OCCN(C(C)C)C(C)C,8.77
COc1ccc(CN)c([N+](=O)[O-])c1,8.77
CNCC(O)c1cccc(O)c1,8.77
CCOc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,8.78
CCNCC(=O)N(CC)CC,8.78
CC(N)C(O)c1cccc(O)c1,8.79
CCN(CC)Cc1cn2nc(-c3ccccc3)cc(C)c2n1,8.79
COc1ccc(I)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,8.79
Cn1c(=O)c2c(nc3n(CCCN4CCN(c5ccccc5)CC4)c(-c4ccccc4)cn23)n(C)c1=O,8.79
NCCF,8.79
ClC1CN2CCC1CC2,8.79
FC1CNCCC1Cc1ccccc1,8.8
CC(C)CN(CC(C)O)CC(C)O,8.8
CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=CC2(CO)c2ccccc2)CC1,8.8
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1(CCCNCCF)c1ccccc1,8.8
CN(C)c1ccnc(N2CCc3ccccc3C2)c1,8.8
CNC(=O)C1CCCCN1,8.8
CNC(=O)c1ccc2c(c1)C(NC)CCC2c1ccc(Cl)c(Cl)c1,8.8
FC(F)(F)c1ccccc1NC1=NCCN1,8.8
FC1(Cc2ccccc2)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,8.8
Nc1ccnc(-c2cc(N)ccn2)c1,8.8
CCOC(=O)C1CC2CCN1CC2,8.8
C#CC(CC)(CC)N(C)C(C)C,8.8
CC(CC(c1ccccc1)c1ccccc1)N1CCCCC1,8.8
CC(N)(CO)CO,8.801
CC(O)CNCCO,8.81
CCN(CC)Cc1ccccc1O,8.81
NC(=O)C1CCCN1,8.82
CCN(CC)CCSCC(C)C,8.83
CN1CCC2CCCC(NC(=O)c3ccc(Cl)cc3)C2C1,8.83
COc1ccc2c3c1OC1CCCC4C(C2)N(C)CCC314,8.83
COc1cc(OC)c(OC)c(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1,8.84
OC1(c2cc3ccccc3o2)CN2CCC1CC2,8.84
CC1=C(CC(C)NCC(O)c2ccccc2)CCC1(C)C,8.84
CNCCc1ccc(O)c(O)c1,8.84
CNc1ccnc(N2CCc3ccccc3C2)c1,8.85
COc1c(CN)cc(C)cc1CN,8.85
CN(C)CCCNc1ccnc2ccccc12,8.85
CC=C(C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC42OC13O,8.85
CSC1CCCC1N(C)C,8.85
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,8.855
CN(C)CCc1cccnc1,8.86
CNCC(=O)N(C)C,8.86
COc1c(N)cccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,8.86
CCC(=O)C(CCN1CCCCC1)(c1ccccc1)c1ccccc1,8.86
CCOc1cccc(N=CN(C)C)c1,8.87
CCCCCCCCOCCN(C)C,8.87
COc1cc(S(N)(=O)=O)cc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,8.87
N=C1C=C(N)C(=O)c2ccccc21,8.87
CNCCN(C)C(=O)Oc1ccc(OC)cc1,8.88
COc1ccccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,8.88
CN(C)CCOC(c1ccccc1)c1ccccc1,8.88
COc1ccc(C(=O)NC2CCCC3CCN(C)CC32)cc1OC,8.89
NCc1ccccc1O,8.89
COc1c(O)cccc1CN,8.89
NCCc1ccc(O)c(O)c1,8.89
CCN(CC)CCC(=O)Nc1c(C)cccc1C,8.895
c1cnc(N2CCNCC2)nc1,8.9
C[C@H]1NC(=NCC(F)F)Nc2cccc(Cl)c21,8.9
C[C@@H]1NC(=NCC(F)F)Nc2cccc(Cl)c21,8.9
CCC(O)CN(C)CC(C)O,8.9
CCCCCCN(CC(C)O)CC(O)CC,8.9
CCCN(CC(C)O)CC(C)O,8.9
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCC(O)C5)cc4)CC3)o2)cc1,8.9
COc1nc(Cc2ccccc2)nc2c1CCNCC2,8.9
NC(=O)C1CCCCN1,8.9
O=C(O)C1CC(Oc2cccc(Cl)c2)CN1,8.9
OCCNc1ccnc(N2CCc3ccccc3C2)c1,8.9
CCN(CCO)CC(C)O,8.9
CCCCCN(CCO)CC(C)O,8.9
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cc4)C3)o2)cc1,8.9
O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCC(O)C3)cc2)CC1,8.9
COc1ccc(OC(=O)N(C)CCN)cc1,8.9
COc1ccc(C2CCCN2C)cc1,8.9
CCN(CC)C(C)C=C(c1cccs1)c1cccs1,8.9
CCCNC1c2ccccc2C=Cc2ccccc21,8.9
NC(=O)NOCCC(N)C(=O)[O-],8.9
OCCN(CCc1nnn[n-]1)CCc1nnn[n-]1,8.9
CC(C)=NNC1CCN(C)CC1,8.9
CC(=O)Nc1ccc2nc(N(C)CCO)ccc2c1,8.91
COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,8.91
COc1c(C)cccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,8.92
OCC1=CCN2CCC(O)C12,8.92
C1=C(c2ccco2)C2CCN1CC2,8.92
NCCCBr,8.93
SCCNCc1cccs1,8.93
NCC(O)c1ccccc1,8.94
CCN(CC)Cc1cc(C)ccc1O,8.94
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,8.94
